E	0	1
24137.312	1.22577770019253E-4	1.69007002377974E-4
24137.469	1.20454465489852E-4	1.68947364947482E-4
24137.625	1.18634974432614E-4	1.70821461329634E-4
24137.781	1.17006188909881E-4	1.72885802901823E-4
24137.938	1.15706595289254E-4	1.76147945888739E-4
24138.094	1.14652628866257E-4	1.79586930976075E-4
24138.25	1.1393236736389E-4	1.83221811417094E-4
24138.406	1.13504842052945E-4	1.86895727935352E-4
24138.562	1.13401242158686E-4	1.89971796836049E-4
24138.719	1.13628912720062E-4	1.92899100386222E-4
24138.875	1.14160415776234E-4	1.94885891831983E-4
24139.031	1.1505174097374E-4	1.96584721044757E-4
24139.188	1.16218740658762E-4	1.97423495298565E-4
24139.346	1.17782008385425E-4	1.97954795406345E-4
24139.502	1.19575224732829E-4	1.97854652471727E-4
24139.658	1.21740494260515E-4	1.97503751368965E-4
24139.814	1.24116445536468E-4	1.96613826713469E-4
24139.97	1.26852632089667E-4	1.95474366905713E-4
24140.127	1.29758263508852E-4	1.93584826778399E-4
24140.283	1.32993795292674E-4	1.91300720999644E-4
24140.44	1.36351763711887E-4	1.87948724636331E-4
24140.596	1.3998370058882E-4	1.83965181486015E-4
24140.752	1.43685478644225E-4	1.78775678870199E-4
24140.908	1.47566122846921E-4	1.72794480051143E-4
24141.064	1.51462356036142E-4	1.65769762254373E-4
24141.223	1.55448933311173E-4	1.57891173978713E-4
24141.379	1.59342878805951E-4	1.49502480751638E-4
24141.535	1.63100057993559E-4	1.40654494279617E-4
24141.691	1.66761374471509E-4	1.31943891737309E-4
24141.848	1.70077967418553E-4	1.23345627379101E-4
24142.004	1.73259057111821E-4	1.15864949320586E-4
24142.16	1.75879562558761E-4	1.09377222563004E-4
24142.316	1.783398751335E-4	1.05009457896442E-4
24142.473	1.80044342319055E-4	1.0266717220724E-4
24142.629	1.81582525340716E-4	1.03137865866925E-4
24142.785	1.82218268263442E-4	1.06480076468498E-4
24142.943	1.8269172536546E-4	1.12844115196056E-4
24143.1	1.8219772370679E-4	1.22238866707045E-4
24143.254	1.81577293068316E-4	1.33778006418116E-4
24143.41	1.79997266894364E-4	1.4801615249475E-4
24143.566	1.78316208639949E-4	1.6326032369289E-4
24143.723	1.75797045921554E-4	1.79709586517635E-4
24143.879	1.73209842374454E-4	1.95682517789505E-4
24144.035	1.69979313583006E-4	2.11056417594647E-4
24144.191	1.66711816700993E-4	2.24714895843323E-4
24144.348	1.63049555879144E-4	2.36137778948064E-4
24144.504	1.59376960518803E-4	2.451718534191E-4
24144.66	1.55577281559595E-4	2.50994145101576E-4
